Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU50,OUT046,1863.4609375
FDM34,OUT013,2102.40234375
FDM44,OUT027,3180.0546875
FDR39,OUT045,2878.3125
FDM25,OUT045,2870.25390625
FDQ49,OUT049,2707.9609375
DRH25,OUT018,560.625
FDM09,OUT027,4248.7421875
FDL44,OUT019,677.4140625
NCR42,OUT018,255.03125
DRL59,OUT046,938.2578125
FDX43,OUT013,2764.7734375
DRK47,OUT010,1719.1875
FDU48,OUT018,1835.07421875
FDY12,OUT045,808.96484375
NCN43,OUT018,1691.9453125
NCM55,OUT018,2626.24609375
FDQ21,OUT027,3465.921875
FDX13,OUT035,4124.35546875
NCK30,OUT027,5466.83984375
FDG20,OUT049,2913.72265625
DRG27,OUT017,835.3359375
FDY14,OUT018,3869.6015625
FDP59,OUT035,1819.73828125
FDU60,OUT017,2829.25
NCC18,OUT019,732.0703125
DRJ39,OUT017,3609.0390625
FDS07,OUT049,1932.51953125
FDM08,OUT027,5093.51953125
FDP51,OUT045,1933.76171875
FDU16,OUT035,1462.67578125
FDH12,OUT013,1782.2734375
DRE48,OUT010,1158.71484375
NCL42,OUT027,5322.08203125
FDR21,OUT045,2740.9140625
NCW29,OUT035,2218.42578125
FDO11,OUT013,4095.8515625
NCM31,OUT049,2348.734375
FDV35,OUT019,556.2421875
FDF58,OUT017,1129.453125
NCE43,OUT049,2733.96484375
FDA02,OUT035,2423.65234375
DRL37,OUT010,-1234.6328125
FDR24,OUT018,1237.4609375
FDW59,OUT049,1478.890625
FDS22,OUT049,875.8125
FDW24,OUT017,972.8671875
FDU24,OUT035,1694.51171875
FDA21,OUT027,4470.2265625
FDH58,OUT027,3387.8828125
FDW36,OUT018,1420.0859375
FDI45,OUT027,4287.546875
FDU01,OUT018,2716.375
FDF35,OUT027,3239.11328125
FDU43,OUT019,1883.35546875
FDE24,OUT019,392.2890625
FDK50,OUT049,2727.67578125
FDG31,OUT045,1024.640625
FDC60,OUT045,1451.65625
FDL36,OUT013,1517.2421875
FDP21,OUT013,3112.921875
FDW16,OUT045,1421.296875
FDX02,OUT017,3625.34375
FDQ58,OUT027,3986.828125
FDT51,OUT046,1870.0234375
FDD59,OUT049,1425.69921875
NCM42,OUT018,1464.421875
FDA57,OUT018,392.22265625
FDZ48,OUT035,1924.1875
FDE46,OUT045,2366.53125
NCZ30,OUT019,9.17578125
FDB56,OUT017,3158.4375
FDA25,OUT027,3220.875
FDD20,OUT013,2086.73046875
FDL25,OUT013,1673.40625
NCO18,OUT049,2880.8359375
FDJ45,OUT017,925.93359375
FDR12,OUT035,2894.05859375
NCF19,OUT010,-1190.06640625
FDK25,OUT046,2757.4296875
NCR17,OUT046,1836.1484375
FDC52,OUT046,2438.65234375
NCA54,OUT017,2945.75
FDR45,OUT010,1854.921875
NCM19,OUT049,1907.49609375
FDF39,OUT027,5673.91015625
FDX23,OUT049,1698.265625
FDD58,OUT027,3120.65625
FDX28,OUT013,1662.55078125
NCD31,OUT013,2614.13671875
FDU57,OUT018,2158.1484375
FDI27,OUT046,773.63671875
NCM42,OUT046,1725.17578125
FDD32,OUT027,2870.30859375
FDI34,OUT013,3702.31640625
NCM29,OUT049,2176.0546875
FDG46,OUT018,1582.8515625
DRC01,OUT010,-1293.98046875
FDB15,OUT027,5614.22265625
NCA17,OUT027,3871.48046875
FDF10,OUT046,2361.41796875
FDR26,OUT027,4296.3671875
FDI02,OUT049,1921.859375
NCM54,OUT010,49.2890625
FDF14,OUT013,2498.75390625
FDJ33,OUT010,27.02734375
FDM20,OUT035,4047.203125
FDC03,OUT027,4617.11328125
NCX05,OUT046,1839.0625
NCM41,OUT027,2974.99609375
NCU29,OUT010,422.953125
FDQ59,OUT017,1531.19921875
FDH46,OUT010,-259.08984375
FDH09,OUT013,1139.20703125
NCD06,OUT045,668.1875
FDC15,OUT035,2521.78125
DRD37,OUT027,2252.109375
FDT28,OUT027,3876.72265625
FDR28,OUT027,4140.671875
FDT38,OUT017,1455.5546875
FDV34,OUT027,2777.82421875
FDY52,OUT035,1174.36328125
FDB34,OUT013,1442.52734375
DRL23,OUT018,1485.1328125
DRB24,OUT046,2453.0546875
FDJ50,OUT046,926.9765625
FDQ49,OUT035,2704.875
FDP20,OUT035,2128.88671875
FDV19,OUT027,4096.8671875
NCR54,OUT045,2999.90625
FDO09,OUT010,2191.03125
FDS57,OUT018,1986.03515625
FDN10,OUT049,1983.85546875
FDV23,OUT049,2126.67578125
FDY28,OUT049,3501.06640625
DRG51,OUT013,2711.578125
FDD45,OUT019,-392.9921875
NCL18,OUT027,4482.015625
NCM29,OUT013,2139.546875
FDF17,OUT027,4636.87109375
FDE22,OUT017,2689.9375
FDQ22,OUT017,737.8125
FDS01,OUT013,2935.8046875
FDW35,OUT027,2263.203125
FDJ33,OUT046,2019.47265625
NCF54,OUT035,2806.1953125
FDE09,OUT013,1861.30078125
NCE06,OUT045,2478.49609375
DRH49,OUT049,1370.5546875
FDY43,OUT045,2659.75
NCT05,OUT017,4136.18359375
FDZ34,OUT045,3007.42578125
FDL38,OUT017,1579.453125
FDZ31,OUT017,3162.03125
FDR14,OUT035,979.25
NCN54,OUT049,1328.0078125
NCC42,OUT027,3721.4375
FDK08,OUT017,1759.03125
FDP59,OUT013,1792.55078125
FDV22,OUT035,2663.53125
FDD33,OUT035,3840.94921875
DRE60,OUT027,5056.21484375
FDK52,OUT046,3564.83203125
FDA02,OUT017,2444.5703125
FDM56,OUT049,1863.0390625
FDE57,OUT035,2421.93359375
FDM32,OUT045,1392.88671875
NCQ30,OUT027,3435.25390625
FDQ27,OUT027,3288.5859375
FDT60,OUT027,3519.98046875
FDU43,OUT049,3937.94921875
NCO55,OUT035,1816.15625
FDG02,OUT045,3012.484375
FDJ28,OUT013,3082.48046875
FDP40,OUT045,1787.625
FDJ38,OUT045,3029.171875
NCC54,OUT017,3892.97265625
NCZ41,OUT046,1977.68359375
FDK38,OUT019,486.234375
FDU52,OUT013,2526.91796875
FDC40,OUT046,1230.55078125
NCR30,OUT017,1254.53125
NCN18,OUT017,1855.1640625
FDB50,OUT035,1386.0703125
FDG04,OUT013,3044.1328125
FDR26,OUT035,2893.59765625
NCT17,OUT018,2713.87109375
FDX35,OUT027,5172.2265625
FDS12,OUT046,2032.0859375
NCZ29,OUT027,3497.33984375
FDB38,OUT010,663.55859375
FDP12,OUT013,744.625
FDP22,OUT046,871.24609375
FDS26,OUT018,3788.375
FDR52,OUT046,3065.5625
DRJ13,OUT046,2539.37890625
FDU48,OUT027,3600.71484375
FDE29,OUT035,1097.15234375
NCT29,OUT049,2032.31640625
DRK37,OUT018,2715.6875
FDK55,OUT046,1455.33203125
FDR07,OUT046,1545.765625
FDO21,OUT027,5111.30859375
FDK46,OUT049,4224.40234375
FDB12,OUT045,1667.49609375
FDT31,OUT027,4524.23828125
FDJ33,OUT045,1961.60546875
FDC26,OUT027,3271.27734375
NCQ02,OUT045,2905.66796875
FDP08,OUT010,1144.91015625
FDB11,OUT027,5084.20703125
FDV55,OUT013,2397.21484375
FDW20,OUT049,2058.0546875
NCJ18,OUT019,-53.4921875
FDC41,OUT018,919.13671875
FDE14,OUT027,3191.1953125
FDG35,OUT013,2876.703125
FDF45,OUT035,1125.76171875
FDS19,OUT027,2816.23828125
FDS58,OUT019,671.2578125
FDA26,OUT017,3602.48046875
FDM32,OUT049,1534.08984375
FDL45,OUT046,2020.9921875
FDZ55,OUT049,2691.31640625
FDY37,OUT049,2401.77734375
FDO46,OUT046,3081.53515625
FDQ60,OUT046,1970.9765625
FDA19,OUT018,1845.3046875
FDL15,OUT046,2490.9140625
FDM10,OUT018,3080.4375
NCL05,OUT017,794.3125
DRK49,OUT010,-1264.34765625
NCE18,OUT027,5460.2890625
FDG40,OUT049,676.98828125
DRI59,OUT045,3536.1875
FDK28,OUT035,4184.26953125
NCD06,OUT019,-1193.67578125
FDO11,OUT019,2127.7421875
FDK27,OUT046,1977.14453125
FDT43,OUT027,2365.0234375
FDD38,OUT018,1420.4765625
FDA16,OUT049,3594.859375
FDL14,OUT027,4025.83984375
NCM17,OUT049,825.46484375
FDD20,OUT045,1957.0546875
FDA40,OUT045,1373.89453125
FDL43,OUT045,1263.25
FDV15,OUT045,1616.02734375
FDE52,OUT046,1461.60546875
NCL17,OUT010,346.453125
NCJ31,OUT045,3662.12109375
FDR60,OUT045,1212.87109375
NCA18,OUT035,1948.77734375
FDS21,OUT027,2563.96875
FDW09,OUT035,1433.859375
FDL26,OUT035,2582.53515625
FDS47,OUT018,1160.703125
FDC39,OUT046,3227.5
FDT51,OUT035,2000.24609375
FDK40,OUT035,4300.8359375
NCG19,OUT045,3590.97265625
FDZ07,OUT046,1054.93359375
FDF08,OUT027,2991.12890625
FDO04,OUT013,955.24609375
FDK41,OUT018,1040.25
FDP15,OUT049,4164.3984375
NCD43,OUT018,1392.07421875
NCP18,OUT013,2396.37109375
FDZ51,OUT046,1585.4453125
DRH13,OUT035,1860.26171875
FDF38,OUT045,676.375
NCI43,OUT045,712.6171875
FDM38,OUT027,2460.671875
FDS03,OUT013,1158.70703125
DRJ47,OUT017,2886.0859375
FDT50,OUT010,-378.734375
FDV02,OUT046,2700.9140625
NCG18,OUT017,1742.03515625
FDW52,OUT046,2648.83984375
FDS40,OUT035,734.8046875
FDN31,OUT017,3162.55078125
FDA37,OUT045,1973.484375
FDA15,OUT046,3940.73046875
FDL39,OUT046,2865.48828125
FDJ53,OUT045,1888.84375
FDX22,OUT013,3443.47265625
NCZ42,OUT045,3699.671875
FDD56,OUT027,4340.64453125
FDD40,OUT017,3169.6484375
FDS50,OUT013,3502.828125
NCN14,OUT013,2939.76171875
FDT15,OUT013,3041.56640625
NCS18,OUT027,3210.109375
NCO26,OUT010,-135.21484375
FDF58,OUT018,744.109375
NCB19,OUT013,1418.16796875
FDH26,OUT017,2395.765625
DRB24,OUT027,3936.08203125
FDA49,OUT018,1116.0859375
FDB32,OUT045,1497.04296875
FDI36,OUT017,3279.2734375
NCA17,OUT010,406.94140625
FDH22,OUT013,2048.51953125
NCM26,OUT018,2146.08984375
FDT15,OUT027,4496.51171875
FDB16,OUT018,1115.65625
NCP54,OUT027,3445.30078125
FDJ36,OUT013,1724.44921875
FDO28,OUT045,1865.7265625
FDU09,OUT013,987.51171875
FDF29,OUT017,2196.8671875
FDY08,OUT013,2323.125
DRJ59,OUT018,430.1328125
FDT23,OUT027,2865.0859375
FDU15,OUT018,444.81640625
FDT47,OUT013,1703.12890625
FDI53,OUT019,689.49609375
FDR59,OUT018,3926.96875
FDD53,OUT035,792.1171875
FDY51,OUT017,3627.4921875
FDT04,OUT049,704.671875
FDU51,OUT049,2953.79296875
FDG14,OUT035,2603.0234375
NCU06,OUT045,3541.77734375
DRG25,OUT046,2945.05078125
DRH49,OUT035,1444.0
FDN15,OUT035,2386.95703125
FDL43,OUT018,1022.88671875
NCT18,OUT049,2950.95703125
NCB31,OUT013,4135.68359375
FDK57,OUT035,2034.171875
FDY04,OUT019,696.4765625
NCP54,OUT046,1912.30859375
FDF41,OUT013,3885.671875
FDM01,OUT045,1726.98046875
FDW03,OUT045,1721.44140625
FDF28,OUT045,1929.91796875
FDY37,OUT017,2419.609375
FDQ03,OUT017,3922.0703125
FDP51,OUT027,3491.8359375
FDJ40,OUT017,1914.35546875
FDC32,OUT049,1600.984375
DRI49,OUT027,2764.8828125
NCW54,OUT017,985.80078125
FDF09,OUT017,800.48046875
FDP45,OUT018,3718.28515625
DRJ23,OUT018,2751.5078125
FDS59,OUT017,1952.16796875
FDY08,OUT046,2248.19140625
FDX16,OUT049,2430.84765625
FDY16,OUT018,2657.03125
FDK32,OUT035,2610.296875
FDQ22,OUT013,711.578125
NCC31,OUT018,2194.15234375
FDG58,OUT049,2573.6328125
DRF48,OUT013,3046.09765625
DRH36,OUT049,1262.0859375
NCR30,OUT035,1289.83203125
FDB03,OUT019,1872.9140625
FDZ28,OUT027,3531.2109375
FDR35,OUT017,3298.31640625
DRD15,OUT027,5252.4296875
FDJ33,OUT019,105.99609375
FDA56,OUT010,30.08984375
FDP56,OUT046,838.34765625
NCT30,OUT046,764.8984375
FDK15,OUT017,1755.80859375
FDH44,OUT018,2117.28515625
FDV01,OUT013,2534.88671875
DRG03,OUT017,2590.9609375
FDG50,OUT027,2997.484375
FDR16,OUT010,1488.49609375
FDZ60,OUT046,1715.921875
DRG03,OUT045,2453.79296875
FDS56,OUT018,3976.2421875
FDU33,OUT045,714.42578125
DRD27,OUT035,1775.3671875
FDW22,OUT046,3580.44140625
DRA24,OUT045,2333.02734375
FDF38,OUT049,812.890625
FDX48,OUT013,2554.75390625
FDS58,OUT018,2334.9140625
FDC32,OUT046,1497.34765625
NCQ29,OUT045,4050.87890625
DRK39,OUT018,1161.86328125
NCS38,OUT017,1901.4921875
DRO47,OUT013,1904.828125
DRG27,OUT027,2270.2890625
FDC57,OUT027,4582.1171875
FDS55,OUT046,2372.37109375
NCJ06,OUT018,1594.4921875
FDO01,OUT019,282.80859375
NCM55,OUT045,2869.7421875
FDC52,OUT049,2540.73046875
FDQ15,OUT045,1268.26171875
NCT30,OUT027,2260.41015625
NCR42,OUT027,2036.28515625
FDD28,OUT035,1076.5546875
FDQ34,OUT049,1750.31640625
FDZ12,OUT027,3800.20703125
DRE13,OUT019,-521.28125
NCN07,OUT019,193.29296875
FDM28,OUT035,2984.6953125
FDI10,OUT017,2870.71875
FDQ25,OUT013,2828.14453125
FDA38,OUT010,1871.2890625
DRI13,OUT049,3504.8125
FDY20,OUT027,3013.4375
NCZ53,OUT035,3102.84765625
NCM31,OUT013,2343.46484375
DRB01,OUT017,3086.3671875
DRF37,OUT046,4097.6875
NCF42,OUT049,2826.7421875
FDF16,OUT018,2095.51171875
FDB41,OUT013,841.875
FDR34,OUT013,3681.171875
FDR15,OUT018,2295.015625
NCV42,OUT019,-131.8671875
FDW51,OUT035,3565.56640625
FDU36,OUT017,1714.74609375
FDX60,OUT049,1421.75
FDY03,OUT035,1993.58984375
FDW55,OUT045,3933.515625
FDT01,OUT010,1439.15234375
FDG58,OUT013,2541.8046875
FDK21,OUT017,4075.9453125
NCS41,OUT019,972.609375
FDS10,OUT045,2816.69921875
NCT53,OUT046,2633.51171875
FDJ28,OUT018,2756.16796875
FDX44,OUT045,1396.296875
FDT20,OUT018,408.46875
FDO44,OUT017,1890.1953125
NCX17,OUT049,3765.8046875
FDY01,OUT017,1996.25
FDJ12,OUT027,4894.3046875
DRK35,OUT018,417.59765625
FDD47,OUT019,795.76953125
NCM53,OUT035,1806.3046875
FDO45,OUT013,1498.97265625
NCM42,OUT010,-200.125
FDE04,OUT046,2873.49609375
NCI30,OUT027,5366.21484375
FDZ19,OUT013,2857.7421875
FDW57,OUT013,2898.13671875
FDA25,OUT013,1731.5703125
FDT22,OUT046,959.4140625
FDP51,OUT013,2019.7109375
FDD48,OUT027,3402.73828125
FDY39,OUT035,3123.2578125
FDO48,OUT010,1625.66015625
FDD23,OUT027,4506.84765625
DRN35,OUT027,2204.73828125
FDT01,OUT035,3524.33984375
FDC20,OUT010,-1003.37109375
DRJ35,OUT035,1220.51953125
FDB32,OUT046,1526.80078125
FDL24,OUT046,2823.796875
NCV42,OUT035,1916.5234375
FDZ46,OUT046,1765.2890625
FDC15,OUT013,2449.3046875
FDD08,OUT019,-1230.69921875
FDY50,OUT049,1498.4140625
FDD36,OUT013,1989.734375
FDG57,OUT027,2332.0078125
FDL21,OUT018,448.0390625
FDN16,OUT027,3170.4765625
FDJ09,OUT027,2259.8203125
FDS01,OUT010,935.58203125
FDV33,OUT017,4267.04296875
DRE12,OUT017,1929.9296875
FDR07,OUT013,1612.890625
FDP48,OUT010,1044.53125
NCB55,OUT035,1000.48828125
FDQ08,OUT013,1090.8984375
FDR34,OUT035,3809.86328125
FDO33,OUT046,1788.37890625
FDP13,OUT045,624.26953125
FDX12,OUT049,3988.0546875
NCT06,OUT049,2699.91796875
FDR16,OUT019,1501.875
FDE36,OUT046,2702.90234375
FDZ36,OUT049,3098.87890625
FDV13,OUT045,1409.40234375
NCZ17,OUT035,722.1015625
FDU56,OUT045,2875.3125
FDM09,OUT035,2864.703125
FDV02,OUT017,2797.40625
FDS34,OUT018,1544.53515625
FDA11,OUT049,1671.9375
FDP09,OUT017,3449.8359375
FDB29,OUT027,3358.16796875
FDT19,OUT017,2894.5
DRH15,OUT017,900.23046875
FDY38,OUT046,3680.83203125
FDF14,OUT027,3964.62890625
FDN48,OUT010,-423.4921875
FDQ12,OUT013,3729.26171875
NCJ43,OUT045,2677.5
FDE17,OUT019,521.4453125
FDB05,OUT035,4064.8828125
FDH10,OUT045,2980.671875
NCR06,OUT017,770.46875
FDU32,OUT018,1713.91796875
FDD56,OUT049,2890.9765625
FDO36,OUT018,2602.21875
FDH16,OUT010,-465.640625
FDX10,OUT018,355.0546875
FDZ37,OUT017,1601.12890625
FDU31,OUT010,1577.40234375
DRC49,OUT049,2340.84375
FDL15,OUT045,2404.9375
FDN32,OUT019,1066.28515625
DRH59,OUT027,2781.64453125
NCU29,OUT049,2458.12890625
FDR37,OUT019,1126.8828125
FDS14,OUT018,2207.14453125
FDU02,OUT027,5055.26953125
FDJ08,OUT035,3197.296875
NCZ06,OUT045,3888.08984375
FDO31,OUT049,1496.1328125
FDH31,OUT018,1441.421875
FDS58,OUT017,2699.95703125
NCA53,OUT027,2323.27734375
FDF50,OUT046,3159.1953125
NCW42,OUT049,3568.75390625
NCQ17,OUT045,2401.91796875
FDK51,OUT018,3861.890625
NCW41,OUT010,544.81640625
NCR29,OUT017,1015.85546875
FDB08,OUT019,666.4921875
FDA40,OUT027,2899.171875
FDL14,OUT018,2302.36328125
FDB47,OUT046,3294.015625
FDO03,OUT035,3825.82421875
DRK13,OUT019,1179.72265625
FDX13,OUT010,2012.6171875
FDF52,OUT046,2905.4296875
FDT11,OUT013,3130.75390625
FDB08,OUT013,2650.21875
FDQ28,OUT018,2223.1875
FDD29,OUT045,3942.1171875
NCQ29,OUT027,5615.19140625
NCO02,OUT013,1105.1015625
FDR56,OUT010,1199.421875
NCM54,OUT049,2051.671875
FDP51,OUT035,2060.9453125
FDT38,OUT013,1376.21484375
FDZ20,OUT018,3751.82421875
FDJ53,OUT013,1976.35546875
FDX13,OUT049,4068.09375
FDP58,OUT035,3595.33984375
NCK31,OUT019,-1050.97265625
FDA35,OUT018,1746.3671875
FDV37,OUT018,2916.23046875
NCO07,OUT027,4902.8359375
FDA20,OUT045,2954.375
FDZ59,OUT035,2856.5
NCY17,OUT017,802.44140625
FDQ28,OUT035,2584.48828125
FDV35,OUT017,2563.08203125
FDQ36,OUT013,687.8671875
FDD34,OUT018,2344.14453125
FDK51,OUT045,4094.453125
FDV31,OUT035,2934.0
FDR04,OUT035,1689.06640625
FDR14,OUT049,944.84765625
DRC36,OUT010,635.01171875
FDE39,OUT019,6.609375
FDP57,OUT049,1763.44140625
FDE57,OUT046,2294.83203125
NCN18,OUT046,1744.625
NCQ05,OUT018,2117.78125
FDW47,OUT035,2074.671875
FDV46,OUT035,2323.5703125
NCP29,OUT045,950.4453125
FDE09,OUT018,1544.359375
NCU06,OUT027,5087.34765625
FDT19,OUT010,857.11328125
DRF15,OUT017,2584.6796875
DRI51,OUT013,2811.34375
NCX54,OUT013,1701.60546875
DRE01,OUT013,3818.96484375
NCB07,OUT045,2982.87109375
FDU50,OUT035,1968.703125
FDG40,OUT035,702.015625
FDW10,OUT018,2487.0078125
FDX51,OUT013,3224.72265625
NCP17,OUT045,955.8515625
FDP21,OUT035,3158.83984375
FDL04,OUT045,1594.484375
FDV23,OUT013,2043.3125
FDF24,OUT046,1372.25
FDH56,OUT027,3393.2578125
FDB51,OUT049,1095.73046875
FDI58,OUT027,3080.48828125
FDR20,OUT013,880.05859375
FDC51,OUT018,1711.26171875
FDB16,OUT027,2884.421875
FDE40,OUT049,1069.04296875
NCM17,OUT035,852.05859375
FDU56,OUT035,3086.83203125
FDS32,OUT019,388.86328125
FDX02,OUT049,3609.06640625
FDT39,OUT027,4044.7265625
FDE35,OUT017,1104.87890625
NCI42,OUT019,1379.15234375
DRL23,OUT046,1764.625
FDA10,OUT046,1910.83203125
FDA11,OUT013,1630.73828125
NCM06,OUT046,2436.609375
NCT05,OUT035,4199.6015625
NCQ02,OUT010,989.82421875
NCY06,OUT049,2125.26953125
FDY56,OUT035,3727.23828125
FDL02,OUT035,1821.43359375
NCI06,OUT035,2926.7421875
FDQ14,OUT045,2308.02734375
FDQ12,OUT017,3747.69140625
FDP36,OUT046,858.7421875
FDK21,OUT027,5496.8515625
FDO40,OUT045,2288.03515625
NCK54,OUT019,-56.33203125
FDY09,OUT018,2534.53515625
NCW30,OUT049,4211.97265625
NCC55,OUT027,2085.84765625
FDE58,OUT018,1591.671875
FDR39,OUT013,2997.05859375
FDU28,OUT049,3061.02734375
FDH08,OUT017,3765.91015625
FDG35,OUT045,2765.765625
FDG22,OUT049,717.6171875
FDC34,OUT035,2609.37890625
FDP15,OUT018,3782.83203125
FDK34,OUT010,1846.05859375
FDU45,OUT035,2009.7734375
FDQ04,OUT027,2174.875
FDX22,OUT018,3104.66796875
FDB45,OUT017,1788.4609375
NCH43,OUT027,4912.76171875
DRE60,OUT046,3504.47265625
FDD17,OUT027,5256.05859375
NCM54,OUT017,2092.9375
NCH55,OUT013,2047.78515625
NCT06,OUT017,2691.20703125
FDA48,OUT027,5021.6015625
FDY58,OUT027,5125.140625
FDO25,OUT045,3302.38671875
FDN50,OUT045,1518.546875
FDH35,OUT035,2745.078125
FDK09,OUT045,3522.36328125
FDO16,OUT013,1409.2890625
FDW11,OUT045,1019.546875
FDU47,OUT027,3792.203125
NCQ42,OUT010,60.26953125
FDK55,OUT027,2983.6484375
FDN08,OUT049,2020.67578125
FDT57,OUT045,3706.29296875
FDJ12,OUT018,3081.8125
DRL59,OUT017,1036.30078125
NCN53,OUT046,612.0234375
FDO51,OUT010,-1116.0859375
FDK56,OUT017,3108.0
FDY12,OUT035,1025.16796875
FDU15,OUT035,821.734375
FDQ19,OUT046,3925.12890625
DRF15,OUT045,2449.0703125
DRE25,OUT019,-464.14453125
FDK57,OUT018,1633.828125
FDD33,OUT010,1730.7734375
FDR34,OUT027,5156.421875
FDU04,OUT045,1904.16796875
FDE35,OUT019,-859.7890625
NCD31,OUT035,2691.29296875
FDJ56,OUT035,1733.08203125
NCU53,OUT046,2630.3828125
FDD39,OUT035,3484.10546875
NCU17,OUT019,-249.2421875
FDJ20,OUT046,1995.578125
NCW41,OUT018,2210.921875
FDL52,OUT035,810.19140625
FDS39,OUT035,2448.22265625
DRJ47,OUT045,2759.84765625
FDP13,OUT010,-1233.78125
DRK39,OUT010,-532.3515625
FDF28,OUT010,96.8515625
FDB09,OUT045,1964.6640625
FDM51,OUT046,1696.87109375
DRM49,OUT018,275.171875
DRF23,OUT013,2916.39453125
DRH01,OUT035,2818.59765625
FDH12,OUT027,3246.58984375
FDA28,OUT019,103.234375
FDW37,OUT018,1166.53515625
FDF02,OUT046,1663.93359375
DRL37,OUT046,693.78125
NCF43,OUT046,2234.23828125
FDH08,OUT010,1717.58984375
FDR34,OUT019,1750.546875
NCK19,OUT049,3177.40234375
NCD55,OUT018,407.6953125
FDT27,OUT049,3869.0703125
FDQ57,OUT045,2306.51953125
FDA47,OUT035,2749.98828125
DRG15,OUT027,2611.79296875
FDE05,OUT018,2083.703125
FDN46,OUT046,1639.23828125
FDX27,OUT027,2962.47265625
FDT51,OUT045,1805.91015625
FDU33,OUT013,815.9921875
FDJ16,OUT027,2469.87890625
FDD20,OUT019,81.140625
FDT36,OUT049,674.02734375
DRF15,OUT027,3985.26953125
FDN52,OUT010,-508.76953125
FDC22,OUT027,4560.27734375
FDX15,OUT045,2504.55859375
FDT13,OUT013,3043.96875
FDU04,OUT017,2067.88671875
FDU31,OUT019,1586.09375
FDW59,OUT027,2930.1171875
NCO29,OUT046,2627.859375
FDL15,OUT035,2585.21875
FDI41,OUT049,2423.57421875
FDQ48,OUT049,1743.734375
DRI39,OUT013,1013.05078125
FDI08,OUT013,4059.05078125
FDC21,OUT049,1918.71484375
FDF58,OUT035,1158.5078125
FDS08,OUT010,926.2890625
FDE47,OUT045,1925.41796875
NCP18,OUT019,489.1640625
NCR41,OUT013,1597.93359375
FDA27,OUT013,4057.30078125
FDA43,OUT035,3230.71875
FDA49,OUT045,1337.70703125
NCE55,OUT018,2508.16796875
DRM49,OUT027,2068.92578125
FDF22,OUT027,4912.72265625
FDQ15,OUT018,1059.1328125
NCS54,OUT017,2861.21875
NCY05,OUT013,654.03125
FDR45,OUT046,3803.640625
FDK57,OUT049,2038.8203125
FDF41,OUT010,1952.6015625
FDV21,OUT046,1976.30859375
FDD51,OUT046,708.76953125
FDF33,OUT046,2029.41796875
FDA38,OUT046,3770.03125
FDR56,OUT045,3085.5859375
NCN41,OUT017,2032.86328125
FDC60,OUT027,2980.05078125
FDB47,OUT045,3242.39453125
DRH01,OUT013,2788.28515625
FDW08,OUT046,1690.85546875
FDF38,OUT027,2225.078125
FDY32,OUT017,2714.12109375
FDG34,OUT049,1894.8671875
FDG47,OUT019,2222.77734375
NCF18,OUT035,3075.0078125
FDL39,OUT019,955.13671875
NCH55,OUT035,2098.390625
DRJ35,OUT049,1170.5078125
FDS44,OUT035,3931.87890625
DRE01,OUT018,3484.84375
FDY39,OUT013,3074.2109375
FDY32,OUT018,2314.72265625
FDR33,OUT027,3311.44921875
NCP50,OUT049,1398.46484375
FDZ47,OUT018,1338.28125
FDU57,OUT049,2553.76953125
FDY44,OUT013,3198.64453125
DRH59,OUT018,995.69921875
FDB03,OUT027,5260.046875
FDY46,OUT045,2896.10546875
FDM39,OUT045,2742.67578125
FDY36,OUT035,1378.234375
NCM55,OUT035,3029.72265625
FDJ50,OUT010,-1035.796875
DRL60,OUT013,2447.77734375
NCJ54,OUT049,3741.015625
FDX59,OUT017,723.765625
FDI07,OUT013,3290.2421875
DRF51,OUT010,-1257.2578125
FDM14,OUT017,1895.75390625
FDP21,OUT045,2978.55859375
FDE40,OUT035,1136.2421875
FDE05,OUT035,2504.34765625
FDM13,OUT027,3746.12890625
FDC34,OUT027,3990.29296875
NCI55,OUT018,1652.0390625
NCE43,OUT018,2357.0859375
FDW58,OUT018,1437.87890625
FDG60,OUT045,3655.14453125
FDV31,OUT017,2926.8046875
FDR47,OUT013,3142.75390625
FDM60,OUT019,-1171.0
NCF06,OUT018,3799.83984375
NCN26,OUT027,3358.04296875
FDQ59,OUT049,1555.52734375
FDF09,OUT046,675.88671875
NCS06,OUT017,4272.16015625
FDT44,OUT046,1895.09375
FDI19,OUT017,4007.98828125
FDT22,OUT017,1079.3203125
NCF54,OUT027,4173.046875
DRG25,OUT045,2884.06640625
FDB59,OUT017,3233.625
FDQ37,OUT017,3265.8359375
FDP56,OUT035,962.32421875
FDW44,OUT035,2928.515625
FDJ26,OUT010,1494.58984375
FDU43,OUT018,3520.46484375
FDW33,OUT045,1623.578125
NCX53,OUT027,3772.328125
FDN56,OUT010,446.76953125
DRF15,OUT049,2576.20703125
FDO33,OUT017,1928.5859375
FDZ39,OUT010,-206.76953125
NCJ19,OUT017,975.08203125
FDU01,OUT035,3099.5390625
FDT12,OUT035,3744.79296875
NCM18,OUT018,693.97265625
FDP19,OUT017,2160.53125
NCR42,OUT049,638.16015625
FDN10,OUT046,1906.765625
FDG44,OUT017,1037.73828125
FDQ10,OUT046,2733.90625
DRH13,OUT049,1786.81640625
FDT52,OUT013,3961.05078125
FDM56,OUT045,1729.64453125
NCO43,OUT010,-301.19140625
NCV29,OUT035,2941.72265625
NCF06,OUT013,4152.703125
FDO50,OUT035,1600.93359375
FDT59,OUT013,3728.78125
