Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDR04,OUT035,1565.6733748366005
FDR14,OUT049,951.720511170968
DRC36,OUT010,416.3583465223016
FDE39,OUT019,285.16575549788564
FDP57,OUT049,1581.9979873444881
FDE57,OUT046,2130.6737889911615
NCN18,OUT046,1721.1475409563998
NCQ05,OUT018,2358.9341875867212
FDW47,OUT035,2098.671081736774
FDV46,OUT035,2118.4686349953504
NCP29,OUT045,1096.4679739399771
FDE09,OUT018,1701.3454035235593
NCU06,OUT027,5764.333675226559
FDT19,OUT010,416.3583465223016
DRF15,OUT017,2375.7544982465292
DRI51,OUT013,2814.476960275095
NCX54,OUT013,1583.723546965158
DRE01,OUT013,3802.5191504735612
NCB07,OUT045,3061.8580577608955
FDU50,OUT035,1938.1134527474196
FDG40,OUT035,642.5760395563956
FDW10,OUT018,2884.8825553814722
FDX51,OUT013,3066.2802524119165
NCP17,OUT045,1090.3557035764381
FDP21,OUT035,3065.3952664982917
FDL04,OUT045,1583.723546965158
FDV23,OUT013,2104.4001143439914
FDF24,OUT046,1373.4022430863445
FDH56,OUT027,3039.777250360726
FDB51,OUT049,1027.5743285911628
FDI58,OUT027,2947.762300521462
FDR20,OUT013,769.090781910885
FDC51,OUT018,2105.7136664591862
FDB16,OUT027,2232.095344219457
FDE40,OUT049,1037.5994369696616
NCM17,OUT035,713.5716632912772
FDU56,OUT035,3059.005072159322
FDS32,OUT019,295.3527286248212
FDX02,OUT049,3778.374699132789
FDT39,OUT027,3806.9123714822817
FDE35,OUT017,958.1115123298295
NCI42,OUT019,563.3921545990461
DRL23,OUT046,1581.9979873444881
FDA10,OUT046,2104.4001143439914
FDA11,OUT013,1564.7741814717651
NCM06,OUT046,2386.689692374568
NCT05,OUT035,4124.269496254742
NCQ02,OUT010,478.42593716779896
NCY06,OUT049,2113.719716444163
FDY56,OUT035,3859.0771143626807
FDL02,OUT035,1583.723546965158
NCI06,OUT035,2907.97831564323
FDQ14,OUT045,2358.9341875867212
FDQ12,OUT017,3890.5784280323223
FDP36,OUT046,768.9673921176203
FDK21,OUT027,5764.333675226559
FDO40,OUT045,2355.992228787217
NCK54,OUT019,280.5584391020991
FDY09,OUT018,2888.3940930581284
NCW30,OUT049,4070.046243694152
NCC55,OUT027,652.2195080780996
FDE58,OUT018,1964.8068261091053
FDR39,OUT013,3059.005072159322
FDU28,OUT049,3059.005072159322
FDH08,OUT017,3903.2087029057875
FDG35,OUT045,2884.8825553814722
FDG22,OUT049,642.5760395563956
FDC34,OUT035,2467.1519240024454
FDP15,OUT018,3880.551761508971
FDK34,OUT010,562.4648077552432
FDU45,OUT035,1951.3191030054359
FDQ04,OUT027,684.1972734195682
FDX22,OUT018,3521.6800865226314
FDB45,OUT017,1583.723546965158
NCH43,OUT027,5764.333675226559
DRE60,OUT046,3727.076039008553
FDD17,OUT027,5764.333675226559
NCM54,OUT017,2109.1602614175536
NCH55,OUT013,2109.1602614175536
NCT06,OUT017,2641.5516217390586
FDA48,OUT027,5764.333675226559
FDY58,OUT027,5764.333675226559
FDO25,OUT045,3558.398035058091
FDN50,OUT045,1562.1488905174733
FDH35,OUT035,2641.5516217390586
FDK09,OUT045,3824.870760167892
FDO16,OUT013,1413.7894497271484
FDW11,OUT045,1091.5919209524595
FDU47,OUT027,3068.229350997908
NCQ42,OUT010,290.0377283486508
FDK55,OUT027,2679.1166767358745
FDN08,OUT049,1956.9667614225646
FDT57,OUT045,3920.4366152781963
FDJ12,OUT018,3447.1719815403567
DRL59,OUT017,824.1169864620152
NCN53,OUT046,642.5760395563956
FDO51,OUT010,195.5027562130773
FDK56,OUT017,3066.2802524119165
FDY12,OUT035,864.3896501026161
FDU15,OUT035,642.5760395563956
FDQ19,OUT046,3891.351922110308
DRF15,OUT045,2386.689692374568
DRE25,OUT019,236.59017848180403
FDK57,OUT018,2015.4632039122575
FDD33,OUT010,562.4648077552432
FDR34,OUT027,5764.333675226559
FDU04,OUT045,2104.4001143439914
FDE35,OUT019,237.79816261927613
NCD31,OUT035,2617.0703122523487
FDJ56,OUT035,1580.7741318173946
NCU53,OUT046,2647.941816078029
FDD39,OUT035,3584.703458040948
NCU17,OUT019,250.2066834507078
FDJ20,OUT046,2104.4001143439914
NCW41,OUT018,2474.2104859426386
FDL52,OUT035,648.0219512954245
FDS39,OUT035,2130.6737889911615
DRJ47,OUT045,2882.2363761376514
FDP13,OUT010,194.1627102003535
DRK39,OUT010,192.67569448804414
FDF28,OUT010,290.0377283486508
FDB09,OUT045,2109.1602614175536
FDM51,OUT046,1577.128322231264
DRM49,OUT018,729.3837466650409
DRF23,OUT013,2891.272749720443
DRH01,OUT035,2882.2363761376514
FDH12,OUT027,3003.195514969206
FDA28,OUT019,286.6571308741684
FDW37,OUT018,1555.6714679522408
FDF02,OUT046,1581.9979873444881
DRL37,OUT046,710.8812632399724
NCF43,OUT046,2133.7285114954275
FDH08,OUT010,562.4648077552432
FDR34,OUT019,563.3921545990461
NCK19,OUT049,3066.2802524119165
NCD55,OUT018,693.5362692670045
FDT27,OUT049,3805.0690041662806
FDQ57,OUT045,2357.9861772940835
FDA47,OUT035,2603.8219316846544
DRG15,OUT027,1155.2116721131367
FDE05,OUT018,2357.9861772940835
FDN46,OUT046,1579.788397174206
FDX27,OUT027,2840.4099165654807
FDT51,OUT045,1700.0318514083642
FDU33,OUT013,721.026040630119
FDJ16,OUT027,1036.4699961343863
FDD20,OUT019,285.5038922002556
FDT36,OUT049,641.7322734146694
DRF15,OUT027,3786.6242263985478
FDN52,OUT010,222.742082107431
FDC22,OUT027,5631.798335135839
FDX15,OUT045,2572.931112977281
FDT13,OUT013,3063.4272668103426
FDU04,OUT017,2104.4001143439914
FDU31,OUT019,563.3921545990461
FDW59,OUT027,2215.944934945897
NCO29,OUT046,2645.97381639008
FDL15,OUT035,2375.7544982465292
FDI41,OUT049,2357.9861772940835
FDQ48,OUT049,1571.1926529258083
DRI39,OUT013,967.5571810199333
FDI08,OUT013,3914.7923898495833
FDC21,OUT049,1684.3469715348508
FDF58,OUT035,1062.701160095451
FDS08,OUT010,419.444177109546
FDE47,OUT045,2104.4001143439914
NCP18,OUT019,354.27778247099866
NCR41,OUT013,1564.432973311874
FDA27,OUT013,3931.641453662008
FDA43,OUT035,3066.2802524119165
FDA49,OUT045,1468.3300257427334
NCE55,OUT018,2895.1119454691348
DRM49,OUT027,765.1659104292745
FDF22,OUT027,5764.333675226559
FDQ15,OUT018,1424.4902350003595
NCS54,OUT017,2889.3047500324938
NCY05,OUT013,642.5760395563956
FDR45,OUT046,3873.4255898986953
FDK57,OUT049,2104.4001143439914
FDF41,OUT010,562.4648077552432
FDV21,OUT046,2109.1602614175536
FDD51,OUT046,763.1200858950492
FDF33,OUT046,1594.2003000981672
FDA38,OUT046,3872.43575104859
FDR56,OUT045,3063.5130520584867
NCN41,OUT017,2104.4001143439914
FDC60,OUT027,2505.3697159859735
FDB47,OUT045,3488.374187122818
DRH01,OUT013,2884.8825553814722
FDW08,OUT046,1582.7378123219698
FDF38,OUT027,678.2952000156647
FDY32,OUT017,2619.0383119402977
FDG34,OUT049,1594.2003000981672
FDG47,OUT019,563.3921545990461
NCF18,OUT035,3061.8580577608955
FDL39,OUT019,436.1290143191421
NCH55,OUT035,2109.1602614175536
DRJ35,OUT049,1021.6740642828329
FDS44,OUT035,3883.3250372283533
DRE01,OUT018,3800.6201915410015
FDY39,OUT013,3063.6689632452208
FDY32,OUT018,2595.0110369018907
FDR33,OUT027,3039.777250360726
NCP50,OUT049,1366.879951812362
FDZ47,OUT018,1579.6594573886707
FDU57,OUT049,2375.7544982465292
FDY44,OUT013,3066.2802524119165
DRH59,OUT018,1192.979646549077
FDB03,OUT027,5764.333675226559
FDY46,OUT045,3059.005072159322
FDM39,OUT045,2893.1292930995073
FDY36,OUT035,1145.499703883882
NCM55,OUT035,3056.5818341765935
FDJ50,OUT010,214.50691128591393
DRL60,OUT013,2372.4433001959796
NCJ54,OUT049,3817.196138451525
FDX59,OUT017,642.5760395563956
FDI07,OUT013,3101.387196791353
DRF51,OUT010,194.1627102003535
FDM14,OUT017,1594.2003000981672
FDP21,OUT045,3065.3952664982917
FDE40,OUT035,1103.7415800231925
FDE05,OUT035,2357.9861772940835
FDM13,OUT027,3055.332615004091
FDC34,OUT027,4149.526384737078
NCI55,OUT018,2105.7136664591862
NCE43,OUT018,2813.8573441297463
FDW58,OUT018,1592.710179269631
FDG60,OUT045,3883.429581731265
FDV31,OUT017,2889.3047500324938
FDR47,OUT013,3061.8580577608955
FDM60,OUT019,195.5027562130773
NCF06,OUT018,4053.9133452315587
NCN26,OUT027,3039.777250360726
FDQ59,OUT049,1450.2327886951516
FDF09,OUT046,642.5760395563956
NCS06,OUT017,4147.272568980014
FDT44,OUT046,1972.2174158253322
FDI19,OUT017,3962.263050901792
FDT22,OUT017,1009.9573542308187
NCF54,OUT027,4744.5339552399555
DRG25,OUT045,3063.4272668103426
FDB59,OUT017,3067.1504435870474
FDQ37,OUT017,3061.8580577608955
FDP56,OUT035,769.090781910885
FDW44,OUT035,2886.658570788672
FDJ26,OUT010,562.4648077552432
FDU43,OUT018,3805.8335860251436
FDW33,OUT045,1583.723546965158
NCX53,OUT027,3311.839860111294
FDN56,OUT010,348.9954831190217
DRF15,OUT049,2375.7544982465292
FDO33,OUT017,1944.0704145301484
FDZ39,OUT010,250.609480460099
NCJ19,OUT017,957.3795297441061
FDU01,OUT035,3059.005072159322
FDT12,OUT035,3868.0359590108087
NCM18,OUT018,1093.7045951163452
FDP19,OUT017,2109.1602614175536
NCR42,OUT049,642.5760395563956
FDN10,OUT046,1988.7911803973498
FDG44,OUT017,932.4446499307094
FDQ10,OUT046,2884.0534025078878
DRH13,OUT049,1582.7378123219698
FDT52,OUT013,3865.984593128259
FDM56,OUT045,1704.833866177761
NCO43,OUT010,243.34764381745805
NCV29,OUT035,2891.1612934115587
NCF06,OUT013,4053.9133452315587
FDO50,OUT035,1517.7993174214193
FDT59,OUT013,3809.0491251439917
FDX40,OUT027,651.3757419363734
FDE50,OUT017,3059.005072159322
FDX51,OUT017,3071.5726382380694
NCD30,OUT018,1579.6594573886707
FDK15,OUT013,1580.7741318173946
FDL12,OUT045,1045.88049996779
FDK46,OUT017,4140.201283064374
DRH49,OUT010,182.11588623830355
FDQ57,OUT046,2357.9861772940835
FDY59,OUT017,1544.351974994368
FDO09,OUT018,3979.893594591033
NCG30,OUT035,2109.1602614175536
FDM09,OUT017,2791.6291485399393
NCN17,OUT027,3003.195514969206
NCS42,OUT013,1528.750451375168
FDD02,OUT019,280.5584391020991
FDE34,OUT013,3016.9966118437997
FDU38,OUT045,3066.2802524119165
FDB33,OUT046,2488.5248389878884
NCJ29,OUT017,1470.6757147764408
FDZ27,OUT035,769.090781910885
FDI40,OUT013,1575.2786100884048
FDG22,OUT013,643.2039654479814
FDT51,OUT017,1704.833866177761
FDF20,OUT018,3071.6382176214875
FDV50,OUT035,2104.4001143439914
FDT02,OUT049,642.5760395563956
DRC49,OUT017,2352.2720117292133
FDF26,OUT049,2375.7544982465292
FDV52,OUT035,1991.9667513742977
FDX59,OUT049,642.5760395563956
FDV25,OUT035,3826.51872324841
FDW23,OUT027,659.535978967079
FDE53,OUT018,1592.710179269631
FDA19,OUT017,2113.719716444163
FDH22,OUT046,2109.1602614175536
NCO41,OUT013,1564.432973311874
FDX12,OUT017,3949.4466265708193
FDF17,OUT013,3071.2010531663436
FDS11,OUT045,3832.273485483267
FDR51,OUT035,2358.9341875867212
FDT49,OUT010,251.80739845065204
FDC56,OUT013,2101.7192013137815
FDR13,OUT027,3039.777250360726
FDQ60,OUT035,2101.7192013137815
FDN38,OUT049,3879.1483736389846
NCL29,OUT013,2498.4175060507278
FDO13,OUT027,4688.100849913837
FDE26,OUT018,2348.0288978044673
FDA31,OUT010,416.3583465223016
FDX14,OUT035,1159.2908450655636
FDA34,OUT045,2886.658570788672
FDF26,OUT013,2383.8130825336457
FDE38,OUT045,2760.4205455433166
DRI11,OUT046,1929.7966134356059
FDQ60,OUT027,3039.777250360726
FDL21,OUT027,681.7661620321551
DRC12,OUT027,5688.541913880547
FDC47,OUT046,3749.6185080300675
FDE57,OUT045,2118.4686349953504
FDT14,OUT045,2101.7192013137815
NCZ53,OUT046,3066.2802524119165
FDE28,OUT018,3741.647875016357
FDR19,OUT035,2348.0288978044673
NCF54,OUT019,417.2856933661046
FDZ08,OUT046,1376.4063090434443
NCJ05,OUT018,2386.689692374568
FDF59,OUT046,2109.1602614175536
NCO05,OUT035,1580.7741318173946
FDW24,OUT018,751.5655913653251
NCX42,OUT018,2724.536446599624
NCA53,OUT035,769.090781910885
FDI45,OUT019,420.371523953349
FDG46,OUT046,1818.3606361851591
FDM20,OUT010,562.4648077552432
FDW11,OUT010,244.3717319403854
FDX08,OUT035,2955.879585525943
NCK17,OUT035,699.1942487959293
FDK32,OUT018,2375.7544982465292
NCA42,OUT035,2567.7561076772995
DRI01,OUT035,2856.9976649740215
NCL55,OUT049,3948.2739103213626
DRE25,OUT018,1578.9071783228026
FDD14,OUT017,3054.9268398790027
FDB10,OUT046,3824.7750530282124
DRN11,OUT035,2354.650872057505
FDP38,OUT018,757.267619786884
NCA30,OUT017,3061.8580577608955
FDT15,OUT017,3063.4272668103426
NCP55,OUT018,980.06864687749
FDF12,OUT035,2355.992228787217
FDM21,OUT018,3934.285275490915
FDX56,OUT035,3421.6686140725055
FDF10,OUT017,2357.9861772940835
FDT32,OUT045,3061.8580577608955
FDM51,OUT018,1587.3903250618414
NCR50,OUT018,2386.689692374568
FDI19,OUT049,3880.6166397789634
FDX21,OUT017,1588.7567521371484
FDR31,OUT035,2357.9861772940835
FDY02,OUT013,3983.1751372364706
NCA29,OUT045,2847.429978137067
NCX17,OUT046,3740.57466918689
FDM12,OUT045,3061.8580577608955
FDI53,OUT027,4485.480629298679
NCU30,OUT049,2647.941816078029
FDC56,OUT027,3039.777250360726
FDK27,OUT018,2105.7136664591862
NCK18,OUT017,2758.452545855367
FDB52,OUT019,563.3921545990461
DRG25,OUT027,5323.166029913908
FDZ13,OUT049,820.9611338867472
FDB57,OUT019,563.3921545990461
FDR40,OUT046,1389.7836480474693
NCO14,OUT019,195.5027562130773
NCN19,OUT045,3066.2802524119165
FDQ28,OUT019,357.2624307236067
FDO13,OUT018,2645.97381639008
FDK48,OUT013,1384.119388353909
FDU07,OUT018,2375.7544982465292
FDW20,OUT046,2104.4001143439914
FDV12,OUT010,248.0041565023453
FDH24,OUT013,2531.4431822231645
FDV59,OUT049,3547.189739430795
FDK57,OUT045,2101.7192013137815
FDL16,OUT027,763.1798548784337
NCQ17,OUT046,2391.6834377187047
FDJ15,OUT018,3063.4272668103426
FDX24,OUT049,1541.2212860161726
FDT47,OUT046,1562.5426858584053
FDT10,OUT049,1029.887866167468
FDZ37,OUT018,1534.263018281219
FDW43,OUT027,5764.333675226559
DRN36,OUT017,1562.1488905174733
FDJ14,OUT045,1367.2112525844507
FDA32,OUT013,3573.025604540052
FDJ38,OUT019,493.86325999008227
FDQ57,OUT017,2357.9861772940835
NCQ41,OUT019,508.7434998836374
FDG56,OUT049,1008.7356504982018
DRC13,OUT027,3039.777250360726
FDV55,OUT035,2352.2720117292133
FDQ49,OUT045,2488.5248389878884
FDE29,OUT010,250.38808699012793
FDR03,OUT013,3393.1081467749023
FDD45,OUT049,1539.8540448018682
FDN38,OUT010,562.4648077552432
FDT56,OUT046,968.7493714063639
FDT48,OUT045,3120.3644626200316
FDU03,OUT049,2978.7803373621764
FDC56,OUT010,280.49264114584196
NCO43,OUT027,3003.195514969206
FDQ27,OUT017,1583.723546965158
FDR03,OUT046,3400.2190544371047
DRH23,OUT010,226.44676665731845
FDG22,OUT045,648.0219512954245
NCJ42,OUT013,1583.723546965158
FDR24,OUT046,1507.2356537520348
FDW60,OUT035,2891.272749720443
FDJ08,OUT013,3066.2802524119165
DRL59,OUT018,812.2028589018632
FDG60,OUT010,562.4648077552432
FDW27,OUT017,2396.844299528432
FDX14,OUT018,1420.351839911825
FDC20,OUT013,962.2606835414344
NCS29,OUT018,4038.6670078310062
FDJ56,OUT046,1579.788397174206
FDB20,OUT019,180.52473620062756
FDL28,OUT027,5764.333675226559
FDW01,OUT018,2375.7544982465292
FDL03,OUT046,3064.810858827373
FDX22,OUT049,3537.812984985224
FDJ21,OUT035,2352.2720117292133
FDR31,OUT045,2357.9861772940835
FDG21,OUT035,2375.7544982465292
FDS22,OUT027,709.7307530427524
FDK08,OUT035,1575.2786100884048
FDE17,OUT018,2375.7544982465292
NCN30,OUT017,1564.432973311874
FDT50,OUT046,1562.5426858584053
NCX42,OUT049,2621.381401573565
FDJ12,OUT035,3488.9127781993793
NCA18,OUT027,3039.777250360726
FDP23,OUT019,563.3921545990461
FDX12,OUT013,3853.7432838730315
FDN40,OUT018,2378.836695863085
FDV48,OUT035,1363.6786033407327
NCY54,OUT013,2886.658570788672
FDL16,OUT010,197.949274132885
FDR45,OUT018,3857.292691436102
FDJ52,OUT046,2577.4175140076272
DRG01,OUT017,1355.5927965452568
FDP52,OUT013,3783.3976628726773
FDU58,OUT017,3065.3952664982917
FDL02,OUT045,1583.723546965158
FDG28,OUT013,3869.884220456035
FDA19,OUT035,2109.1602614175536
FDW46,OUT027,1189.4072170960453
NCD43,OUT049,1582.7378123219698
DRG39,OUT013,819.8228257223553
NCF55,OUT049,642.5760395563956
FDJ07,OUT046,1972.2174158253322
FDE08,OUT046,2358.9341875867212
FDP56,OUT019,198.07266392614963
FDT45,OUT045,873.1962478562702
FDF17,OUT018,3068.248252099866
FDX44,OUT046,1478.2653519518851
FDM28,OUT027,4808.167135219114
FDI36,OUT049,3069.2330534783937
FDS07,OUT045,1951.3191030054359
FDD36,OUT045,1966.3750481109228
FDW11,OUT046,1026.1694721390227
FDN40,OUT049,2386.689692374568
NCQ18,OUT049,1561.8028608809236
NCQ54,OUT017,2754.0303512043465
NCS42,OUT045,1522.1386865326751
DRH39,OUT010,219.77442730360715
FDC09,OUT027,3003.195514969206
FDT08,OUT010,352.7468774534953
FDC08,OUT035,3800.4658576071483
FDT20,OUT017,642.5760395563956
FDS35,OUT035,1106.1104850545119
FDX58,OUT018,3016.9966118437997
FDW58,OUT046,1581.9979873444881
DRD27,OUT046,1573.5530504677345
FDH32,OUT019,239.98186985165697
FDS26,OUT035,4061.6418516510257
FDQ31,OUT046,1471.7250296468812
FDP11,OUT018,3661.6928930767585
FDD58,OUT017,1575.2786100884048
FDM33,OUT045,3613.489770021528
FDZ16,OUT049,3061.8580577608955
NCS29,OUT010,562.4648077552432
NCM18,OUT019,240.6901245365053
FDP11,OUT049,3677.825791539352
NCC42,OUT017,2130.6737889911615
DRM23,OUT046,2882.2363761376514
NCN55,OUT027,5764.333675226559
FDK46,OUT013,4042.0029355526294
FDR01,OUT046,3091.0933072833855
NCA05,OUT045,2358.9341875867212
NCP43,OUT017,2890.689750818114
FDR12,OUT010,416.3583465223016
FDQ01,OUT013,3871.000807181733
FDM13,OUT046,2115.9870744341783
FDQ19,OUT017,3970.9223663455023
FDK56,OUT019,479.35328401160194
NCX06,OUT010,459.4100695935274
FDO56,OUT027,3039.777250360726
FDU45,OUT045,1812.1852646509099
FDI16,OUT019,225.0414575438277
FDL32,OUT046,1927.0911202650784
FDA07,OUT046,2104.4001143439914
FDA14,OUT045,2357.9861772940835
FDV46,OUT027,3062.2476585590457
NCO07,OUT035,3592.0193985299284
NCP41,OUT046,1581.9979873444881
FDY60,OUT018,2135.0420636106223
FDN38,OUT017,3968.237877605659
FDO15,OUT046,1140.8529477792445
FDT60,OUT013,2104.4001143439914
FDA55,OUT035,3856.050150825863
FDE02,OUT010,241.71961555597716
DRJ39,OUT049,3729.7764599976804
FDV34,OUT035,1144.790534980596
FDS20,OUT027,5250.0800612747225
FDF02,OUT027,3003.195514969206
FDW40,OUT017,2226.8963080039284
NCB43,OUT046,3059.005072159322
FDR58,OUT017,1513.7395588157326
DRJ59,OUT035,684.8114976552486
NCD30,OUT017,1575.2786100884048
FDE14,OUT017,1564.432973311874
FDC28,OUT018,1595.3729453815954
FDU16,OUT018,1453.082585014742
NCD19,OUT035,953.676224571396
FDU21,OUT046,641.7322734146694
FDV59,OUT027,5764.333675226559
FDU03,OUT045,3004.594359825516
FDC33,OUT010,562.4648077552432
NCR42,OUT035,642.5760395563956
DRH59,OUT035,1148.0723948149694
NCM31,OUT035,2138.457500847124
FDS50,OUT035,3822.1826698404416
FDP39,OUT046,867.1637593147005
FDQ55,OUT013,1960.357897952666
FDV36,OUT019,286.6571308741684
FDI05,OUT027,1751.6568230530104
FDS45,OUT027,3003.195514969206
FDA39,OUT045,650.7362765871014
FDC37,OUT010,272.01705919130103
FDJ60,OUT027,4744.5339552399555
DRQ35,OUT046,2104.4001143439914
NCJ06,OUT046,2098.671081736774
NCY42,OUT018,2352.2720117292133
DRM37,OUT049,3064.784144165047
FDR14,OUT045,822.478014495826
FDE51,OUT049,720.3735744130886
FDT33,OUT017,2758.452545855367
FDR08,OUT013,1812.1852646509099
FDE36,OUT010,408.46328122605547
FDL22,OUT019,233.0313845262737
FDR44,OUT013,2115.9870744341783
FDI56,OUT019,224.05705387462834
FDE47,OUT010,290.0377283486508
FDV27,OUT010,226.83591243454356
FDV10,OUT049,709.5502065626237
FDC40,OUT045,1357.8497663205014
NCX41,OUT013,3521.2813107843435
NCQ38,OUT027,3003.195514969206
FDV12,OUT027,3003.195514969206
FDE52,OUT017,1489.5634622414132
FDG20,OUT027,4744.5339552399555
FDV16,OUT027,651.3757419363734
FDI32,OUT017,1944.0704145301484
FDJ32,OUT049,1030.8837984695533
FDN39,OUT018,2811.7860568580795
FDY34,OUT017,2769.7930205261464
FDC14,OUT035,709.3394773661905
FDA55,OUT017,3864.205430024335
FDZ50,OUT010,446.87200715410916
DRG13,OUT049,2641.5516217390586
FDP01,OUT013,2383.8130825336457
NCG54,OUT017,2886.658570788672
FDM13,OUT045,2115.9870744341783
NCO18,OUT027,4768.293718500627
NCW41,OUT013,2407.292035390844
FDM52,OUT027,3719.8377222329086
NCF55,OUT035,642.5760395563956
FDT09,OUT046,2115.9870744341783
NCM19,OUT035,1704.833866177761
FDW12,OUT018,2357.9861772940835
FDP15,OUT019,563.3921545990461
FDK36,OUT045,769.090781910885
FDZ25,OUT035,2883.8913704352426
NCW06,OUT049,3061.8580577608955
FDW60,OUT046,2909.946315331179
DRC49,OUT013,2357.9861772940835
NCT17,OUT035,3066.2802524119165
NCN06,OUT018,2645.97381639008
FDC45,OUT013,2857.268890728838
DRJ47,OUT019,417.2856933661046
NCF06,OUT045,4149.616687929346
FDE21,OUT010,279.97550146830184
DRG27,OUT013,697.8542027832056
FDW40,OUT049,2133.7285114954275
NCO53,OUT046,3059.005072159322
FDE23,OUT049,722.3660866428429
FDQ16,OUT046,1591.5057796855494
FDS26,OUT045,4061.6418516510257
FDZ13,OUT010,197.949274132885
FDS14,OUT049,2407.292035390844
FDC10,OUT045,1997.5957715617772
FDY16,OUT049,3059.005072159322
FDJ20,OUT035,2109.1602614175536
FDV43,OUT035,710.384983368975
FDZ32,OUT027,3003.195514969206
FDR23,OUT046,2886.5375496790634
FDN24,OUT035,881.1046928775396
FDE34,OUT027,5234.020430272918
FDU31,OUT013,3574.0084125235776
FDW33,OUT018,1592.710179269631
FDU26,OUT046,1963.4932739939102
FDE20,OUT027,4744.5339552399555
NCW05,OUT035,1583.723546965158
FDB22,OUT018,2375.7544982465292
FDO56,OUT046,1956.9667614225646
FDA19,OUT027,3047.6474362631534
DRI39,OUT045,970.6328933768076
FDH52,OUT018,1033.3290961285065
FDZ50,OUT035,3059.349034530024
NCN42,OUT035,2357.9861772940835
FDB53,OUT013,2355.992228787217
DRG11,OUT017,1591.5057796855494
DRK11,OUT027,3719.8377222329086
FDQ60,OUT017,2104.4001143439914
FDT36,OUT017,641.7322734146694
DRG25,OUT018,3063.4272668103426
DRJ23,OUT046,3061.8580577608955
FDG05,OUT035,2531.4431822231645
NCK06,OUT018,2105.7136664591862
FDU52,OUT017,2386.689692374568
FDW07,OUT018,1537.4522772114701
NCM17,OUT045,722.3660866428429
FDA22,OUT045,2793.5971482278883
NCA41,OUT018,3061.8580577608955
FDF38,OUT035,710.0464864336212
FDH52,OUT046,1041.0367817878098
FDY58,OUT019,563.3921545990461
FDZ16,OUT045,3061.8580577608955
NCM18,OUT017,1049.6827471738368
FDA22,OUT018,2769.7032341784648
NCJ43,OUT035,2891.272749720443
FDI34,OUT027,5764.333675226559
FDG56,OUT046,1040.2858246827811
FDS34,OUT046,1951.3191030054359
DRC01,OUT035,769.090781910885
FDQ04,OUT035,675.4035296618435
FDK04,OUT035,957.8163460324276
FDT51,OUT049,1684.3469715348508
FDV26,OUT017,3061.8580577608955
FDS04,OUT049,2130.6737889911615
FDW43,OUT018,3786.4787468405293
FDQ28,OUT010,356.67949308980945
NCK06,OUT017,2104.4001143439914
FDS23,OUT018,2115.0332685593585
FDZ36,OUT019,479.35328401160194
FDE56,OUT018,1097.8589625874558
FDW10,OUT027,4744.5339552399555
NCN14,OUT045,3059.005072159322
NCQ18,OUT045,1566.4111604845166
FDW08,OUT017,1586.0939860251838
FDU43,OUT035,3891.333735079471
FDR33,OUT010,272.01705919130103
FDM24,OUT010,352.7468774534953
NCZ05,OUT046,1582.7378123219698
NCV41,OUT035,1787.3108077297188
FDV11,OUT018,2886.658570788672
NCY05,OUT035,642.5760395563956
FDV44,OUT018,3066.2802524119165
FDW32,OUT049,1392.5353960594925
NCU18,OUT027,3311.839860111294
NCC43,OUT035,3966.299915456946
FDW19,OUT013,1704.833866177761
FDN31,OUT035,3066.2802524119165
FDI48,OUT045,774.7928103324438
FDS24,OUT017,1509.865766182985
FDF46,OUT049,1951.3191030054359
DRG23,OUT017,2375.7544982465292
FDG14,OUT018,2372.4433001959796
NCY30,OUT049,2951.4573908749217
FDO28,OUT018,2105.7136664591862
DRD24,OUT035,2138.457500847124
FDI33,OUT049,1506.155044375807
FDN32,OUT046,3059.005072159322
FDR16,OUT045,3556.5030425159716
FDF26,OUT046,2386.689692374568
NCN29,OUT018,751.5655913653251
FDE20,OUT045,2791.6291485399393
FDA46,OUT046,3066.2802524119165
FDU28,OUT045,3059.005072159322
FDQ48,OUT045,1575.2786100884048
FDV36,OUT013,2109.1602614175536
FDR14,OUT018,877.4804264801168
FDP23,OUT017,3621.4997479910144
FDP56,OUT013,782.2736103944886
FDK48,OUT010,212.51598920306603
FDR48,OUT046,2375.7544982465292
NCY29,OUT049,966.480083366409
FDM22,OUT018,871.6699958982472
DRJ01,OUT013,2619.0383119402977
FDZ43,OUT045,3960.3680583596724
FDV03,OUT035,2386.689692374568
FDX11,OUT027,5022.749087863545
NCA41,OUT027,5748.178053765659
FDE38,OUT017,2771.7610202140954
FDI27,OUT018,745.718285142754
FDN32,OUT013,3054.9268398790027
NCN43,OUT017,2104.4001143439914
FDB47,OUT027,5764.333675226559
FDV03,OUT017,2391.6834377187047
NCN30,OUT045,1566.4111604845166
NCV54,OUT010,284.14752793372
FDV07,OUT013,1631.2692113862431
FDP07,OUT049,3064.810858827373
FDK48,OUT018,1191.7392500115495
FDM15,OUT019,353.3298150872926
FDY19,OUT027,3039.777250360726
FDK46,OUT046,4060.6308388291804
FDY11,OUT045,1098.58679334663
FDH09,OUT046,821.2597683235806
FDO08,OUT027,4722.819600338959
FDU14,OUT013,3921.7540335216845
FDD22,OUT027,3039.777250360726
FDM27,OUT017,2486.39316595107
FDL02,OUT027,3003.195514969206
NCA17,OUT035,2357.9861772940835
FDE38,OUT019,415.50171132781304
NCG07,OUT049,3066.2802524119165
DRC27,OUT013,3864.6647156618856
