Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCU06,OUT027,6186.3339639999995
FDT19,OUT010,463.4712372670806
DRF15,OUT017,2344.3133378947364
DRI51,OUT013,2913.9758772277237
NCX54,OUT013,1765.9924834951457
DRE01,OUT013,3699.7451816666667
NCB07,OUT045,2931.9708637837834
FDU50,OUT035,1769.0689194244603
FDG40,OUT035,553.5032853146854
FDW10,OUT018,2913.9758772277237
FDX51,OUT013,2931.9708637837834
NCP17,OUT045,1065.0069741007187
FDP21,OUT035,3381.8624870229
FDL04,OUT045,1464.8134583941596
FDV23,OUT013,2151.1210071005917
FDF24,OUT046,1205.1778959999995
FDH56,OUT027,3161.536304504507
FDB51,OUT049,1065.0069741007187
FDI58,OUT027,2565.2441749999994
FDR20,OUT013,610.1427189189191
FDC51,OUT018,2228.4698186335395
FDB16,OUT027,2565.2441749999994
FDE40,OUT049,1065.0069741007187
NCM17,OUT035,779.7048283185837
FDU56,OUT035,3093.1975405128205
FDS32,OUT019,289.59803250000004
FDX02,OUT049,3743.5714666666654
FDT39,OUT027,4335.383796511628
FDE35,OUT017,865.6539657657659
NCI42,OUT019,589.9033917241383
DRL23,OUT046,1600.3117087378644
FDA10,OUT046,2010.7159999999997
FDA11,OUT013,1683.1073578947369
NCM06,OUT046,2344.3133378947364
NCT05,OUT035,4358.518779141106
NCQ02,OUT010,463.4712372670806
NCY06,OUT049,2010.7159999999997
FDY56,OUT035,3370.6351242718442
FDL02,OUT035,1765.9924834951457
NCI06,OUT035,3131.349994701988
FDQ14,OUT045,2344.3133378947364
FDQ12,OUT017,4098.274361728395
FDP36,OUT046,779.7048283185837
FDK21,OUT027,6186.3339639999995
FDO40,OUT045,2605.7486132231415
NCK54,OUT019,289.59803250000004
FDY09,OUT018,2655.2038079207928
NCW30,OUT049,4358.518779141106
NCC55,OUT027,1351.6832328125001
FDE58,OUT018,1769.0689194244603
FDR39,OUT013,3093.1975405128205
FDU28,OUT049,3093.1975405128205
FDH08,OUT017,4098.274361728395
FDG35,OUT045,3131.349994701988
FDG22,OUT049,553.5032853146854
FDC34,OUT035,2882.574442
FDP15,OUT018,3370.356423076923
FDK34,OUT010,589.9033917241383
FDU45,OUT035,1769.0689194244603
FDQ04,OUT027,1351.6832328125001
FDX22,OUT018,3370.356423076923
FDB45,OUT017,1600.3117087378644
NCH43,OUT027,5532.132199999999
DRE60,OUT046,3699.7451816666667
FDD17,OUT027,6186.3339639999995
NCM54,OUT017,2010.7159999999997
NCH55,OUT013,1866.4970620000001
NCT06,OUT017,2882.574442
FDA48,OUT027,6186.3339639999995
FDY58,OUT027,6186.3339639999995
FDO25,OUT045,3699.7451816666667
FDN50,OUT045,1442.2859862745097
FDH35,OUT035,2882.574442
FDK09,OUT045,3699.7451816666667
FDO16,OUT013,1446.962653846154
FDW11,OUT045,1065.0069741007187
FDU47,OUT027,3161.536304504507
NCQ42,OUT010,289.59803250000004
FDK55,OUT027,2565.2441749999994
FDN08,OUT049,1896.4015254237288
FDT57,OUT045,4098.274361728395
FDJ12,OUT018,3370.356423076923
DRL59,OUT017,704.3720133333337
NCN53,OUT046,553.5032853146854
FDO51,OUT010,126.60097027027024
FDK56,OUT017,3381.8624870229
FDY12,OUT035,865.6539657657659
FDU15,OUT035,553.5032853146854
FDQ19,OUT046,4098.274361728395
DRF15,OUT045,2344.3133378947364
DRE25,OUT019,209.2850465517241
FDK57,OUT018,1896.4015254237288
FDD33,OUT010,589.9033917241383
FDR34,OUT027,6186.3339639999995
FDU04,OUT045,2228.4698186335395
FDE35,OUT019,126.60097027027024
NCD31,OUT035,2568.902034951457
FDJ56,OUT035,1464.8134583941596
NCU53,OUT046,2568.902034951457
FDD39,OUT035,3370.6351242718442
NCU17,OUT019,209.2850465517241
FDJ20,OUT046,2010.7159999999997
NCW41,OUT018,2302.9509846153833
FDL52,OUT035,704.3720133333337
FDS39,OUT035,2228.4698186335395
DRJ47,OUT045,3131.349994701988
FDP13,OUT010,126.60097027027024
DRK39,OUT010,209.2850465517241
FDF28,OUT010,289.59803250000004
FDB09,OUT045,2010.7159999999997
FDM51,OUT046,1442.2859862745097
DRM49,OUT018,610.1427189189191
DRF23,OUT013,2653.2711766990296
DRH01,OUT035,3131.349994701988
FDH12,OUT027,2565.2441749999994
FDA28,OUT019,289.59803250000004
FDW37,OUT018,1349.0734381679385
FDF02,OUT046,1765.9924834951457
DRL37,OUT046,704.3720133333337
NCF43,OUT046,2151.1210071005917
FDH08,OUT010,589.9033917241383
FDR34,OUT019,589.9033917241383
NCK19,OUT049,2931.9708637837834
NCD55,OUT018,610.1427189189191
FDT27,OUT049,3370.6351242718442
FDQ57,OUT045,2605.7486132231415
FDA47,OUT035,2568.902034951457
DRG15,OUT027,1351.6832328125001
FDE05,OUT018,2302.9509846153833
FDN46,OUT046,1464.8134583941596
FDX27,OUT027,2565.2441749999994
FDT51,OUT045,2228.4698186335395
FDU33,OUT013,610.1427189189191
FDJ16,OUT027,1351.6832328125001
FDD20,OUT019,289.59803250000004
FDT36,OUT049,553.5032853146854
DRF15,OUT027,4335.383796511628
FDN52,OUT010,209.2850465517241
FDC22,OUT027,5532.132199999999
FDX15,OUT045,2882.574442
FDT13,OUT013,3093.1975405128205
FDU04,OUT017,2228.4698186335395
FDU31,OUT019,589.9033917241383
FDW59,OUT027,2565.2441749999994
NCO29,OUT046,2568.902034951457
FDL15,OUT035,2344.3133378947364
FDI41,OUT049,2605.7486132231415
FDQ48,OUT049,1442.2859862745097
DRI39,OUT013,778.1949504950494
FDI08,OUT013,4358.518779141106
FDC21,OUT049,1769.0689194244603
FDF58,OUT035,1065.0069741007187
FDS08,OUT010,463.4712372670806
FDE47,OUT045,1866.4970620000001
NCP18,OUT019,366.86531142857154
NCR41,OUT013,1442.2859862745097
FDA27,OUT013,4358.518779141106
FDA43,OUT035,2931.9708637837834
FDA49,OUT045,1349.0734381679385
NCE55,OUT018,2653.2711766990296
DRM49,OUT027,1351.6832328125001
FDF22,OUT027,5532.132199999999
FDQ15,OUT018,1205.1778959999995
NCS54,OUT017,3131.349994701988
NCY05,OUT013,553.5032853146854
FDR45,OUT046,4098.274361728395
FDK57,OUT049,2151.1210071005917
FDF41,OUT010,589.9033917241383
FDV21,OUT046,2151.1210071005917
FDD51,OUT046,779.7048283185837
FDF33,OUT046,1600.3117087378644
FDA38,OUT046,4098.274361728395
FDR56,OUT045,2931.9708637837834
NCN41,OUT017,2010.7159999999997
FDC60,OUT027,2565.2441749999994
FDB47,OUT045,3370.6351242718442
DRH01,OUT013,2913.9758772277237
FDW08,OUT046,1464.8134583941596
FDF38,OUT027,1351.6832328125001
FDY32,OUT017,2568.902034951457
FDG34,OUT049,1600.3117087378644
FDG47,OUT019,589.9033917241383
NCF18,OUT035,3093.1975405128205
FDL39,OUT019,463.4712372670806
NCH55,OUT035,1866.4970620000001
DRJ35,OUT049,1065.0069741007187
FDS44,OUT035,3699.7451816666667
DRE01,OUT018,3370.356423076923
FDY39,OUT013,3381.8624870229
FDY32,OUT018,2302.9509846153833
FDR33,OUT027,3161.536304504507
NCP50,OUT049,1205.1778959999995
FDZ47,OUT018,1683.1073578947369
FDU57,OUT049,2344.3133378947364
FDY44,OUT013,2931.9708637837834
DRH59,OUT018,778.1949504950494
FDB03,OUT027,6186.3339639999995
FDY46,OUT045,3093.1975405128205
FDM39,OUT045,3131.349994701988
FDY36,OUT035,1065.0069741007187
NCM55,OUT035,3093.1975405128205
FDJ50,OUT010,126.60097027027024
DRL60,OUT013,2302.9509846153833
NCJ54,OUT049,4098.274361728395
FDX59,OUT017,553.5032853146854
FDI07,OUT013,2931.9708637837834
DRF51,OUT010,126.60097027027024
FDM14,OUT017,1600.3117087378644
FDP21,OUT045,3381.8624870229
FDE40,OUT035,1065.0069741007187
FDE05,OUT035,2605.7486132231415
FDM13,OUT027,3161.536304504507
FDC34,OUT027,4335.383796511628
NCI55,OUT018,2228.4698186335395
NCE43,OUT018,2653.2711766990296
FDW58,OUT018,1600.3117087378644
FDG60,OUT045,4098.274361728395
FDV31,OUT017,2653.2711766990296
FDR47,OUT013,2931.9708637837834
FDM60,OUT019,126.60097027027024
NCF06,OUT018,3370.356423076923
NCN26,OUT027,3161.536304504507
FDQ59,OUT049,1349.0734381679385
FDF09,OUT046,553.5032853146854
NCS06,OUT017,4358.518779141106
FDT44,OUT046,1896.4015254237288
FDI19,OUT017,4098.274361728395
FDT22,OUT017,1065.0069741007187
NCF54,OUT027,4335.383796511628
DRG25,OUT045,3381.8624870229
FDB59,OUT017,2931.9708637837834
FDQ37,OUT017,2931.9708637837834
FDP56,OUT035,704.3720133333337
FDW44,OUT035,3131.349994701988
FDJ26,OUT010,589.9033917241383
FDU43,OUT018,3370.356423076923
FDW33,OUT045,1765.9924834951457
NCX53,OUT027,3161.536304504507
FDN56,OUT010,366.86531142857154
DRF15,OUT049,2344.3133378947364
FDO33,OUT017,1896.4015254237288
FDZ39,OUT010,209.2850465517241
NCJ19,OUT017,865.6539657657659
FDU01,OUT035,3093.1975405128205
FDT12,OUT035,3743.5714666666654
NCM18,OUT018,778.1949504950494
FDP19,OUT017,2151.1210071005917
NCR42,OUT049,553.5032853146854
FDN10,OUT046,1769.0689194244603
FDG44,OUT017,865.6539657657659
FDQ10,OUT046,2655.2038079207928
DRH13,OUT049,1600.3117087378644
FDT52,OUT013,4098.274361728395
FDM56,OUT045,1896.4015254237288
NCO43,OUT010,209.2850465517241
NCV29,OUT035,3131.349994701988
NCF06,OUT013,4358.518779141106
FDO50,OUT035,1349.0734381679385
FDT59,OUT013,4098.274361728395
FDX40,OUT027,1351.6832328125001
FDE50,OUT017,3093.1975405128205
FDX51,OUT017,2931.9708637837834
NCD30,OUT018,1442.2859862745097
FDK15,OUT013,1683.1073578947369
FDL12,OUT045,1065.0069741007187
FDK46,OUT017,4358.518779141106
DRH49,OUT010,209.2850465517241
FDQ57,OUT046,2605.7486132231415
FDY59,OUT017,1442.2859862745097
FDO09,OUT018,3370.356423076923
NCG30,OUT035,2010.7159999999997
FDM09,OUT017,3131.349994701988
NCN17,OUT027,2565.2441749999994
NCS42,OUT013,1446.962653846154
FDD02,OUT019,289.59803250000004
FDE34,OUT013,2653.2711766990296
FDU38,OUT045,3381.8624870229
FDB33,OUT046,2882.574442
NCJ29,OUT017,1349.0734381679385
FDZ27,OUT035,704.3720133333337
FDI40,OUT013,1464.8134583941596
FDG22,OUT013,553.5032853146854
FDT51,OUT017,2228.4698186335395
FDF20,OUT018,2931.9708637837834
FDV50,OUT035,2010.7159999999997
FDT02,OUT049,553.5032853146854
DRC49,OUT017,2605.7486132231415
FDF26,OUT049,2344.3133378947364
FDV52,OUT035,1896.4015254237288
FDX59,OUT049,553.5032853146854
FDV25,OUT035,3743.5714666666654
FDW23,OUT027,1351.6832328125001
FDE53,OUT018,1600.3117087378644
FDA19,OUT017,2151.1210071005917
FDH22,OUT046,2151.1210071005917
NCO41,OUT013,1442.2859862745097
FDX12,OUT017,4098.274361728395
FDF17,OUT013,2931.9708637837834
FDS11,OUT045,3743.5714666666654
FDR51,OUT035,2344.3133378947364
FDT49,OUT010,209.2850465517241
FDC56,OUT013,2151.1210071005917
FDR13,OUT027,3161.536304504507
FDQ60,OUT035,2151.1210071005917
FDN38,OUT049,3974.892580000001
NCL29,OUT013,2302.9509846153833
FDO13,OUT027,4335.383796511628
FDE26,OUT018,2302.9509846153833
FDA31,OUT010,463.4712372670806
FDX14,OUT035,1065.0069741007187
FDA34,OUT045,3131.349994701988
FDF26,OUT013,2302.9509846153833
FDE38,OUT045,3131.349994701988
DRI11,OUT046,1769.0689194244603
FDQ60,OUT027,3161.536304504507
FDL21,OUT027,1351.6832328125001
DRC12,OUT027,5532.132199999999
FDC47,OUT046,3699.7451816666667
FDE57,OUT045,1866.4970620000001
FDT14,OUT045,2151.1210071005917
NCZ53,OUT046,3381.8624870229
FDE28,OUT018,3370.356423076923
FDR19,OUT035,2605.7486132231415
NCF54,OUT019,463.4712372670806
FDZ08,OUT046,1205.1778959999995
NCJ05,OUT018,2302.9509846153833
FDF59,OUT046,2010.7159999999997
NCO05,OUT035,1683.1073578947369
FDW24,OUT018,610.1427189189191
NCX42,OUT018,2302.9509846153833
NCA53,OUT035,704.3720133333337
FDI45,OUT019,463.4712372670806
FDG46,OUT046,1769.0689194244603
FDM20,OUT010,589.9033917241383
FDW11,OUT010,126.60097027027024
FDX08,OUT035,3131.349994701988
NCK17,OUT035,704.3720133333337
FDK32,OUT018,2302.9509846153833
NCA42,OUT035,2568.902034951457
DRI01,OUT035,3131.349994701988
NCL55,OUT049,4358.518779141106
DRE25,OUT018,1683.1073578947369
FDD14,OUT017,3093.1975405128205
FDB10,OUT046,3370.6351242718442
DRN11,OUT035,2605.7486132231415
FDP38,OUT018,610.1427189189191
NCA30,OUT017,3093.1975405128205
FDT15,OUT017,3093.1975405128205
NCP55,OUT018,778.1949504950494
FDF12,OUT035,2605.7486132231415
FDM21,OUT018,3370.356423076923
FDX56,OUT035,3370.6351242718442
FDF10,OUT017,2605.7486132231415
FDT32,OUT045,3093.1975405128205
FDM51,OUT018,1600.3117087378644
NCR50,OUT018,2302.9509846153833
FDI19,OUT049,4098.274361728395
FDX21,OUT017,1765.9924834951457
FDR31,OUT035,2605.7486132231415
FDY02,OUT013,3974.892580000001
NCA29,OUT045,3131.349994701988
NCX17,OUT046,3699.7451816666667
FDM12,OUT045,3093.1975405128205
FDI53,OUT027,4335.383796511628
NCU30,OUT049,2568.902034951457
FDC56,OUT027,3161.536304504507
FDK27,OUT018,2228.4698186335395
NCK18,OUT017,3131.349994701988
FDB52,OUT019,589.9033917241383
DRG25,OUT027,5532.132199999999
FDZ13,OUT049,779.7048283185837
FDB57,OUT019,589.9033917241383
FDR40,OUT046,1446.962653846154
NCO14,OUT019,126.60097027027024
NCN19,OUT045,3093.1975405128205
FDQ28,OUT019,366.86531142857154
FDO13,OUT018,2302.9509846153833
FDK48,OUT013,1446.962653846154
FDU07,OUT018,2302.9509846153833
FDW20,OUT046,2228.4698186335395
FDV12,OUT010,209.2850465517241
FDH24,OUT013,2302.9509846153833
FDV59,OUT049,3743.5714666666654
FDK57,OUT045,2151.1210071005917
FDL16,OUT027,1351.6832328125001
NCQ17,OUT046,2344.3133378947364
FDJ15,OUT018,3381.8624870229
FDX24,OUT049,1442.2859862745097
FDT47,OUT046,1442.2859862745097
FDT10,OUT049,1065.0069741007187
FDZ37,OUT018,1446.962653846154
FDW43,OUT027,6186.3339639999995
DRN36,OUT017,1683.1073578947369
FDJ14,OUT045,1205.1778959999995
FDA32,OUT013,3743.5714666666654
FDJ38,OUT019,463.4712372670806
FDQ57,OUT017,2605.7486132231415
NCQ41,OUT019,463.4712372670806
FDG56,OUT049,1065.0069741007187
DRC13,OUT027,3161.536304504507
FDV55,OUT035,2605.7486132231415
FDQ49,OUT045,2882.574442
FDE29,OUT010,126.60097027027024
FDR03,OUT013,3743.5714666666654
FDD45,OUT049,1464.8134583941596
FDN38,OUT010,589.9033917241383
FDT56,OUT046,865.6539657657659
FDT48,OUT045,2931.9708637837834
FDU03,OUT049,2913.9758772277237
FDC56,OUT010,289.59803250000004
NCO43,OUT027,2565.2441749999994
FDQ27,OUT017,1683.1073578947369
FDR03,OUT046,3743.5714666666654
DRH23,OUT010,126.60097027027024
FDG22,OUT045,704.3720133333337
NCJ42,OUT013,1600.3117087378644
FDR24,OUT046,1349.0734381679385
FDW60,OUT035,3131.349994701988
FDJ08,OUT013,3381.8624870229
DRL59,OUT018,610.1427189189191
FDG60,OUT010,589.9033917241383
FDW27,OUT017,2344.3133378947364
FDX14,OUT018,1205.1778959999995
FDC20,OUT013,778.1949504950494
NCS29,OUT018,3370.356423076923
FDJ56,OUT046,1464.8134583941596
FDB20,OUT019,209.2850465517241
FDL28,OUT027,6186.3339639999995
FDW01,OUT018,2302.9509846153833
FDL03,OUT046,2931.9708637837834
FDX22,OUT049,3743.5714666666654
FDJ21,OUT035,2605.7486132231415
FDR31,OUT045,2605.7486132231415
FDG21,OUT035,2344.3133378947364
FDS22,OUT027,1351.6832328125001
FDK08,OUT035,1464.8134583941596
FDE17,OUT018,2302.9509846153833
NCN30,OUT017,1442.2859862745097
FDT50,OUT046,1464.8134583941596
NCX42,OUT049,2568.902034951457
FDJ12,OUT035,3743.5714666666654
NCA18,OUT027,3161.536304504507
FDP23,OUT019,589.9033917241383
FDX12,OUT013,4098.274361728395
FDN40,OUT018,2302.9509846153833
FDV48,OUT035,1205.1778959999995
NCY54,OUT013,2653.2711766990296
FDL16,OUT010,126.60097027027024
FDR45,OUT018,3370.356423076923
FDJ52,OUT046,2568.902034951457
DRG01,OUT017,1205.1778959999995
FDP52,OUT013,3370.6351242718442
FDU58,OUT017,3381.8624870229
FDL02,OUT045,1765.9924834951457
FDG28,OUT013,4098.274361728395
FDA19,OUT035,2151.1210071005917
FDW46,OUT027,1351.6832328125001
NCD43,OUT049,1600.3117087378644
DRG39,OUT013,610.1427189189191
NCF55,OUT049,553.5032853146854
FDJ07,OUT046,2228.4698186335395
FDE08,OUT046,2344.3133378947364
FDP56,OUT019,126.60097027027024
FDT45,OUT045,865.6539657657659
FDF17,OUT018,2931.9708637837834
FDX44,OUT046,1349.0734381679385
FDM28,OUT027,4335.383796511628
FDI36,OUT049,2931.9708637837834
FDS07,OUT045,1896.4015254237288
FDD36,OUT045,2228.4698186335395
FDW11,OUT046,1065.0069741007187
FDN40,OUT049,2344.3133378947364
NCQ18,OUT049,1464.8134583941596
NCQ54,OUT017,3131.349994701988
NCS42,OUT045,1446.962653846154
DRH39,OUT010,209.2850465517241
FDC09,OUT027,2565.2441749999994
FDT08,OUT010,366.86531142857154
FDC08,OUT035,3699.7451816666667
FDT20,OUT017,553.5032853146854
FDS35,OUT035,1065.0069741007187
FDX58,OUT018,2913.9758772277237
FDW58,OUT046,1600.3117087378644
DRD27,OUT046,1442.2859862745097
FDH32,OUT019,209.2850465517241
FDS26,OUT035,3974.892580000001
FDQ31,OUT046,1446.962653846154
FDP11,OUT018,3370.356423076923
FDD58,OUT017,1683.1073578947369
FDM33,OUT045,3370.6351242718442
FDZ16,OUT049,2931.9708637837834
NCS29,OUT010,589.9033917241383
NCM18,OUT019,126.60097027027024
FDP11,OUT049,3370.6351242718442
NCC42,OUT017,2010.7159999999997
DRM23,OUT046,2653.2711766990296
NCN55,OUT027,6186.3339639999995
FDK46,OUT013,4358.518779141106
FDR01,OUT046,2931.9708637837834
NCA05,OUT045,2344.3133378947364
NCP43,OUT017,3131.349994701988
FDR12,OUT010,366.86531142857154
FDQ01,OUT013,3974.892580000001
FDM13,OUT046,2151.1210071005917
FDQ19,OUT017,4098.274361728395
FDK56,OUT019,463.4712372670806
NCX06,OUT010,463.4712372670806
FDO56,OUT027,3161.536304504507
FDU45,OUT045,1769.0689194244603
FDI16,OUT019,126.60097027027024
FDL32,OUT046,1896.4015254237288
FDA07,OUT046,1866.4970620000001
FDA14,OUT045,2605.7486132231415
FDV46,OUT027,3161.536304504507
NCO07,OUT035,3743.5714666666654
NCP41,OUT046,1600.3117087378644
FDY60,OUT018,2228.4698186335395
FDN38,OUT017,3974.892580000001
FDO15,OUT046,1065.0069741007187
FDT60,OUT013,2151.1210071005917
FDA55,OUT035,3743.5714666666654
FDE02,OUT010,209.2850465517241
DRJ39,OUT049,3743.5714666666654
FDV34,OUT035,1065.0069741007187
FDS20,OUT027,5532.132199999999
FDF02,OUT027,2565.2441749999994
FDW40,OUT017,2010.7159999999997
NCB43,OUT046,3093.1975405128205
FDR58,OUT017,1446.962653846154
DRJ59,OUT035,704.3720133333337
NCD30,OUT017,1442.2859862745097
FDE14,OUT017,1442.2859862745097
FDC28,OUT018,1765.9924834951457
FDU16,OUT018,1205.1778959999995
NCD19,OUT035,865.6539657657659
FDU21,OUT046,553.5032853146854
FDV59,OUT027,5532.132199999999
FDU03,OUT045,3131.349994701988
FDC33,OUT010,589.9033917241383
NCR42,OUT035,553.5032853146854
DRH59,OUT035,1065.0069741007187
NCM31,OUT035,2151.1210071005917
FDS50,OUT035,3743.5714666666654
FDP39,OUT046,865.6539657657659
FDQ55,OUT013,2228.4698186335395
FDV36,OUT019,289.59803250000004
FDI05,OUT027,2565.2441749999994
FDS45,OUT027,2565.2441749999994
FDA39,OUT045,704.3720133333337
FDC37,OUT010,289.59803250000004
FDJ60,OUT027,4335.383796511628
DRQ35,OUT046,2151.1210071005917
NCJ06,OUT046,1866.4970620000001
NCY42,OUT018,2302.9509846153833
DRM37,OUT049,2931.9708637837834
FDR14,OUT045,779.7048283185837
FDE51,OUT049,779.7048283185837
FDT33,OUT017,3131.349994701988
FDR08,OUT013,1769.0689194244603
FDE36,OUT010,366.86531142857154
FDL22,OUT019,209.2850465517241
FDR44,OUT013,2151.1210071005917
FDI56,OUT019,209.2850465517241
FDE47,OUT010,289.59803250000004
FDV27,OUT010,209.2850465517241
FDV10,OUT049,779.7048283185837
FDC40,OUT045,1205.1778959999995
NCX41,OUT013,3743.5714666666654
NCQ38,OUT027,2565.2441749999994
FDV12,OUT027,2565.2441749999994
FDE52,OUT017,1349.0734381679385
FDG20,OUT027,4335.383796511628
FDV16,OUT027,1351.6832328125001
FDI32,OUT017,1896.4015254237288
FDJ32,OUT049,1065.0069741007187
FDN39,OUT018,2913.9758772277237
FDY34,OUT017,3131.349994701988
FDC14,OUT035,704.3720133333337
FDA55,OUT017,3743.5714666666654
FDZ50,OUT010,463.4712372670806
DRG13,OUT049,2882.574442
FDP01,OUT013,2302.9509846153833
NCG54,OUT017,3131.349994701988
FDM13,OUT045,2151.1210071005917
NCO18,OUT027,4335.383796511628
NCW41,OUT013,2302.9509846153833
FDM52,OUT027,4335.383796511628
NCF55,OUT035,553.5032853146854
FDT09,OUT046,2228.4698186335395
NCM19,OUT035,1769.0689194244603
FDW12,OUT018,2302.9509846153833
FDP15,OUT019,589.9033917241383
FDK36,OUT045,704.3720133333337
FDZ25,OUT035,3131.349994701988
NCW06,OUT049,3093.1975405128205
FDW60,OUT046,2655.2038079207928
DRC49,OUT013,2302.9509846153833
NCT17,OUT035,3381.8624870229
NCN06,OUT018,2302.9509846153833
FDC45,OUT013,2653.2711766990296
DRJ47,OUT019,463.4712372670806
NCF06,OUT045,4358.518779141106
FDE21,OUT010,289.59803250000004
DRG27,OUT013,610.1427189189191
FDW40,OUT049,2010.7159999999997
NCO53,OUT046,3093.1975405128205
FDE23,OUT049,704.3720133333337
FDQ16,OUT046,1765.9924834951457
FDS26,OUT045,3974.892580000001
FDZ13,OUT010,126.60097027027024
FDS14,OUT049,2344.3133378947364
FDC10,OUT045,1896.4015254237288
FDY16,OUT049,3093.1975405128205
FDJ20,OUT035,2010.7159999999997
FDV43,OUT035,779.7048283185837
FDZ32,OUT027,2565.2441749999994
FDR23,OUT046,2913.9758772277237
FDN24,OUT035,865.6539657657659
FDE34,OUT027,5532.132199999999
FDU31,OUT013,3743.5714666666654
FDW33,OUT018,1765.9924834951457
FDU26,OUT046,1769.0689194244603
FDE20,OUT027,4335.383796511628
NCW05,OUT035,1464.8134583941596
FDB22,OUT018,2302.9509846153833
FDO56,OUT046,1769.0689194244603
FDA19,OUT027,3161.536304504507
DRI39,OUT045,865.6539657657659
FDH52,OUT018,778.1949504950494
FDZ50,OUT035,3093.1975405128205
NCN42,OUT035,2605.7486132231415
FDB53,OUT013,2302.9509846153833
DRG11,OUT017,1765.9924834951457
DRK11,OUT027,4335.383796511628
FDQ60,OUT017,2151.1210071005917
FDT36,OUT017,553.5032853146854
DRG25,OUT018,3381.8624870229
DRJ23,OUT046,3093.1975405128205
FDG05,OUT035,2568.902034951457
NCK06,OUT018,2228.4698186335395
FDU52,OUT017,2344.3133378947364
FDW07,OUT018,1349.0734381679385
NCM17,OUT045,779.7048283185837
FDA22,OUT045,3131.349994701988
NCA41,OUT018,2931.9708637837834
FDF38,OUT035,704.3720133333337
FDH52,OUT046,1065.0069741007187
FDY58,OUT019,589.9033917241383
FDZ16,OUT045,2931.9708637837834
NCM18,OUT017,1065.0069741007187
FDA22,OUT018,2913.9758772277237
NCJ43,OUT035,3131.349994701988
FDI34,OUT027,6186.3339639999995
FDG56,OUT046,1065.0069741007187
FDS34,OUT046,1769.0689194244603
DRC01,OUT035,704.3720133333337
FDQ04,OUT035,779.7048283185837
FDK04,OUT035,865.6539657657659
FDT51,OUT049,2228.4698186335395
FDV26,OUT017,2931.9708637837834
FDS04,OUT049,2151.1210071005917
FDW43,OUT018,3370.356423076923
FDQ28,OUT010,366.86531142857154
NCK06,OUT017,2228.4698186335395
FDS23,OUT018,2151.1210071005917
FDZ36,OUT019,463.4712372670806
FDE56,OUT018,778.1949504950494
FDW10,OUT027,4335.383796511628
NCN14,OUT045,3093.1975405128205
NCQ18,OUT045,1464.8134583941596
FDW08,OUT017,1464.8134583941596
FDU43,OUT035,4098.274361728395
FDR33,OUT010,289.59803250000004
FDM24,OUT010,366.86531142857154
NCZ05,OUT046,1765.9924834951457
NCV41,OUT035,2228.4698186335395
FDV11,OUT018,2913.9758772277237
NCY05,OUT035,553.5032853146854
FDV44,OUT018,3381.8624870229
FDW32,OUT049,1205.1778959999995
NCU18,OUT027,3161.536304504507
NCC43,OUT035,3974.892580000001
FDW19,OUT013,1769.0689194244603
FDN31,OUT035,3093.1975405128205
FDI48,OUT045,704.3720133333337
FDS24,OUT017,1349.0734381679385
FDF46,OUT049,1896.4015254237288
DRG23,OUT017,2344.3133378947364
FDG14,OUT018,2302.9509846153833
NCY30,OUT049,2655.2038079207928
FDO28,OUT018,2151.1210071005917
DRD24,OUT035,1866.4970620000001
FDI33,OUT049,1349.0734381679385
FDN32,OUT046,3093.1975405128205
FDR16,OUT045,3699.7451816666667
FDF26,OUT046,2344.3133378947364
NCN29,OUT018,610.1427189189191
FDE20,OUT045,3131.349994701988
FDA46,OUT046,3093.1975405128205
FDU28,OUT045,3093.1975405128205
FDQ48,OUT045,1442.2859862745097
FDV36,OUT013,2228.4698186335395
FDR14,OUT018,778.1949504950494
FDP23,OUT017,3743.5714666666654
FDP56,OUT013,610.1427189189191
FDK48,OUT010,209.2850465517241
FDR48,OUT046,2344.3133378947364
NCY29,OUT049,865.6539657657659
FDM22,OUT018,778.1949504950494
DRJ01,OUT013,2302.9509846153833
FDZ43,OUT045,4098.274361728395
FDV03,OUT035,2344.3133378947364
FDX11,OUT027,5532.132199999999
NCA41,OUT027,5532.132199999999
FDE38,OUT017,3131.349994701988
FDI27,OUT018,610.1427189189191
FDN32,OUT013,3093.1975405128205
NCN43,OUT017,2228.4698186335395
FDB47,OUT027,5532.132199999999
FDV03,OUT017,2344.3133378947364
NCN30,OUT045,1442.2859862745097
NCV54,OUT010,289.59803250000004
FDV07,OUT013,1600.3117087378644
FDP07,OUT049,2931.9708637837834
FDK48,OUT018,778.1949504950494
FDM15,OUT019,366.86531142857154
FDY19,OUT027,3161.536304504507
FDK46,OUT046,4358.518779141106
FDY11,OUT045,1065.0069741007187
FDH09,OUT046,704.3720133333337
FDO08,OUT027,4335.383796511628
FDU14,OUT013,4358.518779141106
FDD22,OUT027,3161.536304504507
FDM27,OUT017,2882.574442
FDL02,OUT027,2565.2441749999994
NCA17,OUT035,2605.7486132231415
FDE38,OUT019,366.86531142857154
NCG07,OUT049,3093.1975405128205
DRC27,OUT013,4098.274361728395
FDA27,OUT035,4358.518779141106
FDW40,OUT045,2010.7159999999997
DRI11,OUT013,1769.0689194244603
FDN50,OUT046,1442.2859862745097
FDR12,OUT046,2655.2038079207928
FDT34,OUT027,2565.2441749999994
FDW11,OUT035,1065.0069741007187
NCO30,OUT027,5532.132199999999
FDZ34,OUT017,2931.9708637837834
FDU45,OUT017,1769.0689194244603
